2          6          8             3.839434831988e+00
2          6         11            -2.710422666252e+00
2          6         16            -2.604162241375e+01
2          6         17            -3.330309561226e+00
2          6         18             1.233166913116e+01
2          6         19            -2.954904351847e+00
2          6         20            -6.706786483867e+00
2          6         21            -1.339936562335e+01
2          6         22             2.838708699142e+00
2          6         23            -1.810293406983e-01
2          6         24             4.455924464422e+01
2          6         25            -2.316301600113e+01
2          6         26             1.392459085937e+01
2          6         27            -3.886274273713e+01
2          6         28             3.369890038103e+01
2          6         29            -2.993907795376e+00
2          6         30             1.008078391701e+01
2          6         31            -9.080037163409e-01
2          6         32             1.977353574809e+01
2          6         33            -1.598778884176e+00
2          7          9            -3.122757998506e-01
2          7         10             9.194925872292e-01
2          7         12             3.043719165522e+00
2          7         13             3.669427154859e+00
2          7         14             5.718450996616e+00
2          7         15            -3.329662713565e+00
2          8          9             6.637468367235e+00
2          8         10            -2.176304210766e+00
2          8         12             1.381773275530e+00
2          8         13             3.744996819573e-01
2          8         14            -3.461919883820e+00
2          8         15            -1.240568834878e+00
2          9         11            -2.589683506936e-01
2          9         16            -1.761025869229e+00
2          9         17             5.293273046783e+00
2          9         18             9.003634153383e+00
2          9         19            -1.826365361141e+00
2          9         20             2.087378537471e+01
2          9         21             8.518619064376e+00
2          9         22             5.380224334175e-01
2          9         23            -4.114314222282e+00
2          9         24            -1.709577144216e+01
2          9         25             2.332562962194e+01
2          9         26             4.658263345552e+00
2          9         27            -1.657632688710e+01
2          9         28             1.282101015176e+01
2          9         29            -8.293699804756e+01
2          9         30            -2.376008802481e+00
2          9         31             5.461169990886e+01
2          9         32             2.481713727963e+01
2          9         33             6.037921561605e+01
2         10         11            -8.276169615855e-01
2         10         16             5.312604696022e-01
2         10         17             6.050430210760e+00
2         10         18            -7.781248532813e+00
2         10         19            -1.659041857151e+01
2         10         20            -9.768115683628e-01
2         10         21             1.279695743137e+01
2         10         22             8.679256476494e+00
2         10         23            -4.788193862794e+00
2         10         24             2.395851448322e+01
2         10         25             1.567987330273e+01
2         10         26             3.348601830099e+01
2         10         27             4.493865333253e-01
2         10         28            -1.040003734440e+01
2         10         29            -3.050839505138e+01
2         10         30             1.079769801432e+02
2         10         31             1.693476623470e+01
2         10         32             2.182706131760e+02
2         10         33             4.757026372456e+01
2         11         12            -2.068009131494e+00
2         11         13             3.271184985501e+00
2         11         14             1.214528374089e+00
2         11         15            -6.670431288332e-01
2         12         16            -1.049008243543e+01
2         12         17             5.192891895114e-01
2         12         18            -4.795507818791e+00
2         12         19             2.118591887391e-01
2         12         20             7.279947318367e+00
2         12         21            -2.333945858867e+01
2         12         22             7.625226757050e+00
2         12         23             1.573727044518e+01
2         12         24             1.852080114402e+00
2         12         25             1.085664694796e+01
2         12         26             5.286584209897e+00
2         12         27             5.464201323632e+00
2         12         28             6.588150398562e+00
2         12         29            -7.849985425553e+01
2         12         30            -1.362666600726e+01
2         12         31             8.997472013125e+01
2         12         32            -1.090661125604e+01
2         12         33             1.100275235774e+02
2         13         16             1.288787389776e+00
2         13         17             3.920013033056e+00
2         13         18             5.307007743208e+00
2         13         19             6.503200141070e+00
2         13         20             5.392044895161e+00
2         13         21            -4.679556189139e+00
2         13         22            -2.537983762265e+01
2         13         23             1.796908447438e+01
2         13         24             2.562896540398e+01
2         13         25             2.757696612214e+01
2         13         26            -1.469448482121e+00
2         13         27             2.579193999827e+01
2         13         28             2.057986757752e+01
2         13         29             3.898980797360e+01
2         13         30            -3.071042293445e+01
2         13         31            -2.261252062158e+01
2         13         32            -2.691776472354e+01
2         13         33             4.970567603463e+02
2         14         16             8.187599669697e-02
2         14         17             2.779290202236e+00
2         14         18             7.930845810935e+00
2         14         19             9.873517692263e+00
2         14         20            -9.721901994519e+00
2         14         21             5.615334418063e+00
2         14         22             2.223868595716e+01
2         14         23             3.266234924000e+00
2         14         24            -7.682826664854e+00
2         14         25             3.929006925552e+00
2         14         26            -3.905299473441e+00
2         14         27             1.035368607815e+00
2         14         28            -7.583232096594e+00
2         14         29            -8.047078804453e+01
2         14         30            -6.439133181242e+01
2         14         31             4.495540658081e+01
2         14         32            -4.753895886845e+01
2         14         33            -1.796474610057e+02
2         15         16             5.492773255466e+00
2         15         17            -7.681180869359e-01
2         15         18             9.821467502263e+00
2         15         19            -8.048652391522e+00
2         15         20            -5.339359285450e+00
2         15         21            -9.966097830379e+00
2         15         22            -7.718635739943e+00
2         15         23             9.282985046192e+00
2         15         24            -1.208631007876e+01
2         15         25             1.135576101188e+01
2         15         26             7.795299161668e+00
2         15         27             1.322836831476e+01
2         15         28            -1.455219188523e+00
2         15         29            -1.738669811169e+02
2         15         30             1.125756741421e+01
2         15         31             4.742880967712e+01
2         15         32             6.107903090618e+00
2         15         33             1.012187295810e+02
3          3          3            -16.6841
3          3          5             1.002686112506e+01
3          3          7            -5.266540845125e+00
